{}
#Total run time time (sec) , 53.0865440369
#%,name,count,total time spend (sec)
  0,import,1,0.0
  0,init,1,0.00016713142395
  0,generate data,1,0.0277438163757
  0,intersection_matrix,1,0.0577871799469
  8,prob_method,1,4.06813097
  0,    joint_probability_matrix  _pmat_neighbors init ,1,0.000348806381226
  0,    joint_probability_matrix  _pmat_neighbors flatten ,196,0.0475907325745
  0,    joint_probability_matrix  _pmat_neighbors sort ,196,0.00676655769348
  0,    joint_probability_matrix  _pmat_neighbors step ,196,0.000661849975586
  0,  joint_probability_matrix  _pmat_neighbors,1,2.86102294922e-06
  0,  joint_probability_matrix  _jsf_uniform_orderstat_3d init,1,0.00136709213257
  2,    joint_probability_matrix  _jsf_uniform_orderstat_3d diff,31878,1.04510951042
  6,  joint_probability_matrix  _jsf_uniform_orderstat_3d reshape,31878,3.22434353828
  3,    joint_probability_matrix  _jsf_uniform_orderstat_3d sum,31878,1.37675118446
  5,    joint_probability_matrix  _jsf_uniform_orderstat_3d log_DU2_copy ,31878,2.61575722694
  8,    joint_probability_matrix  _jsf_uniform_orderstat_3d log_DU2_ones,31878,4.24988389015
 36,    joint_probability_matrix  _jsf_uniform_orderstat_3d log_DU2,31878,18.861114502
 15,    joint_probability_matrix  _jsf_uniform_orderstat_3d prod_DU2,31878,7.70267176628
 10,    joint_probability_matrix  _jsf_uniform_orderstat_3d sum_DU2,31878,5.40613269806
  2,    joint_probability_matrix  _jsf_uniform_orderstat_3d log,31878,0.890838384628
  6,    joint_probability_matrix  _jsf_uniform_orderstat_3d exp,31878,3.44671487808
  0,    joint_probability_matrix  _jsf_uniform_orderstat_3d step,31878,0.0562434196472
  0,  joint_probability_matrix  _jsf_uniform_orderstat_3d,1,1.31130218506e-05
  0,joint_probability_matrix,1,4.38690185547e-05
  0,mask_matrices,1,0.000257968902588
  0,cluster_matrix_entries,1,7.20024108887e-05
  0,extract_sse,1,2.90870666504e-05
{}
#Total run time time (sec) , 53.1256790161
#%,name,count,total time spend (sec)
  0,import,1,0.0
  0,init,1,0.000173807144165
  0,generate data,1,0.0289220809937
  0,intersection_matrix,1,0.0588600635529
  8,prob_method,1,4.18815803528
  0,    joint_probability_matrix  _pmat_neighbors init ,1,0.000239849090576
  0,    joint_probability_matrix  _pmat_neighbors flatten ,196,0.0471110343933
  0,    joint_probability_matrix  _pmat_neighbors sort ,196,0.00673365592957
  0,    joint_probability_matrix  _pmat_neighbors step ,196,0.000705480575562
  0,  joint_probability_matrix  _pmat_neighbors,1,2.86102294922e-06
  0,  joint_probability_matrix  _jsf_uniform_orderstat_3d init,1,0.00142502784729
  2,    joint_probability_matrix  _jsf_uniform_orderstat_3d diff,31878,1.03277373314
  6,  joint_probability_matrix  _jsf_uniform_orderstat_3d reshape,31878,3.20918011665
  3,    joint_probability_matrix  _jsf_uniform_orderstat_3d sum,31878,1.41978049278
  5,    joint_probability_matrix  _jsf_uniform_orderstat_3d log_DU2_copy ,31878,2.59974384308
  8,    joint_probability_matrix  _jsf_uniform_orderstat_3d log_DU2_ones,31878,4.20255994797
 35,    joint_probability_matrix  _jsf_uniform_orderstat_3d log_DU2,31878,18.7538435459
 15,    joint_probability_matrix  _jsf_uniform_orderstat_3d prod_DU2,31878,7.86493873596
 10,    joint_probability_matrix  _jsf_uniform_orderstat_3d sum_DU2,31878,5.36020565033
  2,    joint_probability_matrix  _jsf_uniform_orderstat_3d log,31878,0.887526273727
